movieId,title,genres,year
539,Sleepless in Seattle (1993),Comedy|Drama|Romance,1993
540,Sliver (1993),Thriller,1993
541,Blade Runner (1982),Action|Sci-Fi|Thriller,1982
542,Son in Law (1993),Comedy|Drama|Romance,1993
543,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller,1993
544,Striking Distance (1993),Action|Crime,1993
546,Super Mario Bros. (1993),Action|Adventure|Children|Comedy|Fantasy|Sci-Fi,1993
547,Surviving the Game (1994),Action|Adventure|Thriller,1994
548,Terminal Velocity (1994),Action|Mystery|Thriller,1994
549,Thirty-Two Short Films About Glenn Gould (1993),Drama|Musical,1993
550,Threesome (1994),Comedy|Romance,1994
551,"Nightmare Before Christmas, The (1993)",Animation|Children|Fantasy|Musical,1993
552,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance,1993
553,Tombstone (1993),Action|Drama|Western,1993
554,Trial by Jury (1994),Crime|Drama|Thriller,1994
555,True Romance (1993),Crime|Thriller,1993
556,"War Room, The (1993)",Documentary,1993
558,"Pagemaster, The (1994)",Action|Adventure|Animation|Children|Fantasy,1994
561,Killer (Bulletproof Heart) (1994),Drama|Thriller,1994
562,Welcome to the Dollhouse (1995),Comedy|Drama,1995
563,Germinal (1993),Drama|Romance,1993
564,Chasers (1994),Comedy,1994
565,Cronos (1993),Drama|Horror,1993
566,Naked in New York (1994),Comedy|Romance,1994
567,Kika (1993),Comedy|Drama,1993
568,Bhaji on the Beach (1993),Comedy|Drama,1993
569,Little Big League (1994),Comedy|Drama,1994
570,"Slingshot, The (Kådisbellan) (1993)",Comedy|Drama,1993
571,"Wedding Gift, The (1994)",Drama|Romance,1994
573,"Ciao, Professore! (Io speriamo che me la cavo) (1992)",Drama,1992
574,Spanking the Monkey (1994),Comedy|Drama,1994
575,"Little Rascals, The (1994)",Children|Comedy,1994
577,Andre (1994),Adventure|Children|Drama,1994
580,Princess Caraboo (1994),Drama,1994
581,"Celluloid Closet, The (1995)",Documentary,1995
582,Métisse (Café au Lait) (1993),Comedy|Drama,1993
583,Dear Diary (Caro Diario) (1994),Comedy|Drama,1994
585,"Brady Bunch Movie, The (1995)",Comedy,1995
586,Home Alone (1990),Children|Comedy,1990
587,Ghost (1990),Comedy|Drama|Fantasy|Romance|Thriller,1990
588,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical,1992
589,Terminator 2: Judgment Day (1991),Action|Sci-Fi,1991
590,Dances with Wolves (1990),Adventure|Drama|Western,1990
592,Batman (1989),Action|Crime|Thriller,1989
593,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller,1991
594,Snow White and the Seven Dwarfs (1937),Animation|Children|Drama|Fantasy|Musical,1937
595,Beauty and the Beast (1991),Animation|Children|Fantasy|Musical|Romance|IMAX,1991
596,Pinocchio (1940),Animation|Children|Fantasy|Musical,1940
597,Pretty Woman (1990),Comedy|Romance,1990
598,Window to Paris (Okno v Parizh) (1994),Comedy|Fantasy,1994
599,"Wild Bunch, The (1969)",Adventure|Western,1969
600,Love and a .45 (1994),Action|Comedy|Crime,1994
601,"Wooden Man's Bride, The (Yan shen) (1994)",Drama,1994
602,"Great Day in Harlem, A (1994)",Documentary,1994
603,"Bye Bye, Love (1995)",Comedy,1995
605,One Fine Day (1996),Drama|Romance,1996
606,Candyman: Farewell to the Flesh (1995),Fantasy|Horror,1995
608,Fargo (1996),Comedy|Crime|Drama|Thriller,1996
609,Homeward Bound II: Lost in San Francisco (1996),Adventure|Children,1996
610,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi,1981
611,Hellraiser: Bloodline (1996),Action|Horror|Sci-Fi,1996
612,"Pallbearer, The (1996)",Comedy,1996
613,Jane Eyre (1996),Drama|Romance,1996
614,Loaded (1994),Drama|Thriller,1994
615,Bread and Chocolate (Pane e cioccolata) (1973),Comedy|Drama,1973
616,"Aristocats, The (1970)",Animation|Children,1970
617,"Flower of My Secret, The (La flor de mi secreto) (1995)",Comedy|Drama,1995
618,Two Much (1995),Comedy|Romance,1995
619,Ed (1996),Comedy,1996
621,My Favorite Season (1993),Drama,1993
626,"Thin Line Between Love and Hate, A (1996)",Comedy,1996
627,"Last Supper, The (1995)",Drama|Thriller,1995
628,Primal Fear (1996),Crime|Drama|Mystery|Thriller,1996
630,Carried Away (1996),Drama|Romance,1996
631,All Dogs Go to Heaven 2 (1996),Adventure|Animation|Children|Fantasy|Musical|Romance,1996
632,Land and Freedom (Tierra y libertad) (1995),Drama|War,1995
633,Denise Calls Up (1995),Comedy,1995
634,Theodore Rex (1995),Comedy,1995
635,"Family Thing, A (1996)",Comedy|Drama,1996
637,Sgt. Bilko (1996),Comedy,1996
638,Jack and Sarah (1995),Romance,1995
639,Girl 6 (1996),Comedy|Drama,1996
640,Diabolique (1996),Drama|Thriller,1996
641,"Little Indian, Big City (Un indien dans la ville) (1994)",Adventure|Children|Comedy,1994
645,Nelly & Monsieur Arnaud (1995),Drama,1995
647,Courage Under Fire (1996),Action|Crime|Drama|War,1996
648,Mission: Impossible (1996),Action|Adventure|Mystery|Thriller,1996
649,Cold Fever (Á köldum klaka) (1995),Comedy|Drama,1995
650,Moll Flanders (1996),Drama,1996
652,"301, 302 (301/302) (1995)",Horror|Mystery|Thriller,1995
653,Dragonheart (1996),Action|Adventure|Fantasy,1996
656,Eddie (1996),Comedy,1996
659,Purple Noon (Plein soleil) (1960),Crime|Drama|Thriller,1960
660,August (1996),Drama,1996
661,James and the Giant Peach (1996),Adventure|Animation|Children|Fantasy|Musical,1996
662,Fear (1996),Thriller,1996
663,Kids in the Hall: Brain Candy (1996),Comedy,1996
664,Faithful (1996),Comedy,1996
665,Underground (1995),Comedy|Drama|War,1995
666,All Things Fair (Lust och fägring stor) (1995),Drama|Romance|War,1995
667,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996),Action,1996
668,Song of the Little Road (Pather Panchali) (1955),Drama,1955
670,"World of Apu, The (Apur Sansar) (1959)",Drama,1959
671,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi,1996
673,Space Jam (1996),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,1996
674,Barbarella (1968),Adventure|Comedy|Sci-Fi,1968
678,Some Folks Call It a Sling Blade (1993),Drama|Thriller,1993
679,"Run of the Country, The (1995)",Drama,1995
680,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)",Drama|Mystery|Romance|Sci-Fi|Thriller,1965
681,Coup de torchon (Clean Slate) (1981),Crime,1981
682,Tigrero: A Film That Was Never Made (1994),Documentary|Drama,1994
685,It's My Party (1996),Drama,1996
687,Country Life (1994),Drama|Romance,1994
688,Operation Dumbo Drop (1995),Action|Adventure|Comedy|War,1995
690,"Promise, The (Versprechen, Das) (1995)",Drama|Romance,1995
691,Mrs. Winterbourne (1996),Comedy|Romance,1996
692,Solo (1996),Action|Sci-Fi|Thriller,1996
694,"Substitute, The (1996)",Action|Crime|Drama,1996
695,True Crime (1996),Mystery|Thriller,1996
696,Butterfly Kiss (1995),Drama|Thriller,1995
697,Feeling Minnesota (1996),Drama|Romance,1996
698,Delta of Venus (1995),Drama,1995
700,Angus (1995),Comedy,1995
701,Daens (1992),Drama,1992
702,Faces (1968),Drama,1968
703,Boys (1996),Drama,1996
704,"Quest, The (1996)",Action|Adventure,1996
705,Cosi (1996),Comedy,1996
706,Sunset Park (1996),Drama,1996
707,Mulholland Falls (1996),Crime|Drama|Thriller,1996
708,"Truth About Cats & Dogs, The (1996)",Comedy|Romance,1996
709,Oliver & Company (1988),Adventure|Animation|Children|Comedy|Musical,1988
710,Celtic Pride (1996),Comedy,1996
711,Flipper (1996),Adventure|Children,1996
712,Captives (1994),Crime|Drama|Romance|Thriller,1994
713,Of Love and Shadows (1994),Drama,1994
714,Dead Man (1995),Drama|Mystery|Western,1995
715,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama|Romance,1995
716,Switchblade Sisters (1975),Crime,1975
717,Mouth to Mouth (Boca a boca) (1995),Comedy,1995
718,"Visitors, The (Visiteurs, Les) (1993)",Comedy|Fantasy|Sci-Fi,1993
719,Multiplicity (1996),Comedy,1996
720,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy,1996
722,"Haunted World of Edward D. Wood Jr., The (1996)",Documentary,1996
724,"Craft, The (1996)",Drama|Fantasy|Horror|Thriller,1996
725,"Great White Hype, The (1996)",Comedy,1996
726,Last Dance (1996),Drama,1996
728,Cold Comfort Farm (1995),Comedy,1995
729,"Institute Benjamenta, or This Dream People Call Human Life (1995)",Drama,1995
730,Low Life (1994),Drama,1994
731,Heaven's Prisoners (1996),Crime|Thriller,1996
732,Original Gangstas (1996),Crime,1996
733,"Rock, The (1996)",Action|Adventure|Thriller,1996
734,Getting Away With Murder (1996),Comedy,1996
735,Cemetery Man (Dellamorte Dellamore) (1994),Horror,1994
736,Twister (1996),Action|Adventure|Romance|Thriller,1996
737,Barb Wire (1996),Action|Sci-Fi,1996
741,Ghost in the Shell (Kôkaku kidôtai) (1995),Animation|Sci-Fi,1995
742,Thinner (1996),Horror|Thriller,1996
743,Spy Hard (1996),Comedy,1996
745,Wallace & Gromit: A Close Shave (1995),Animation|Children|Comedy,1995
746,Force of Evil (1948),Film-Noir,1948
747,"Stupids, The (1996)",Comedy,1996
748,"Arrival, The (1996)",Action|Sci-Fi|Thriller,1996
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War,1964
751,Careful (1992),Comedy|Horror,1992
753,"Month by the Lake, A (1995)",Comedy|Drama|Romance,1995
754,Gold Diggers: The Secret of Bear Mountain (1995),Adventure|Children,1995
755,Kim (1950),Children|Drama,1950
756,Carmen Miranda: Bananas Is My Business (1994),Documentary,1994
757,Ashes of Time (Dung che sai duk) (1994),Drama,1994
759,Maya Lin: A Strong Clear Vision (1994),Documentary,1994
760,Stalingrad (1993),Drama|War,1993
761,"Phantom, The (1996)",Action|Adventure,1996
762,Striptease (1996),Comedy|Crime,1996
763,"Last of the High Kings, The (a.k.a. Summer Fling) (1996)",Comedy|Drama,1996
764,Heavy (1995),Drama|Romance,1995
765,Jack (1996),Comedy|Drama,1996
766,I Shot Andy Warhol (1996),Drama,1996
767,"Grass Harp, The (1995)",Comedy|Drama,1995
769,Marlene Dietrich: Shadow and Light (1996),Documentary,1996
771,"Life Is Rosy (a.k.a. Life Is Beautiful) (Vie est belle, La) (1987)",Comedy|Drama,1987
775,Spirits of the Dead (1968),Horror|Mystery,1968
778,Trainspotting (1996),Comedy|Crime|Drama,1996
779,'Til There Was You (1997),Drama|Romance,1997
780,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller,1996
781,Stealing Beauty (1996),Drama,1996
782,"Fan, The (1996)",Drama|Thriller,1996
783,"Hunchback of Notre Dame, The (1996)",Animation|Children|Drama|Musical|Romance,1996
784,"Cable Guy, The (1996)",Comedy|Thriller,1996
785,Kingpin (1996),Comedy,1996
786,Eraser (1996),Action|Drama|Thriller,1996
787,"Gate of Heavenly Peace, The (1995)",Documentary,1995
788,"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi,1996
790,"Unforgettable Summer, An (Un été inoubliable) (1994)",Drama,1994
791,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1994)",Documentary,1994
793,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),Drama,1993
794,Midnight Dancers (Sibak) (1994),Comedy|Drama,1994
795,Somebody to Love (1994),Drama,1994
797,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)",Comedy,1991
798,Daylight (1996),Action|Adventure|Drama|Thriller,1996
799,"Frighteners, The (1996)",Comedy|Horror|Thriller,1996
800,Lone Star (1996),Drama|Mystery|Western,1996
801,Harriet the Spy (1996),Children|Comedy,1996
802,Phenomenon (1996),Drama|Romance,1996
803,Walking and Talking (1996),Comedy|Drama|Romance,1996
804,She's the One (1996),Comedy|Romance,1996
805,"Time to Kill, A (1996)",Drama|Thriller,1996
806,American Buffalo (1996),Crime|Drama,1996
807,"Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)",Comedy|Romance,1995
808,Alaska (1996),Adventure|Children,1996
809,Fled (1996),Action|Adventure,1996
810,Kazaam (1996),Children|Comedy|Fantasy,1996
813,Larger Than Life (1996),Comedy,1996
816,Two Deaths (1995),Drama,1995
818,"Very Brady Sequel, A (1996)",Comedy,1996
819,Stefano Quantestorie (1993),Comedy|Drama,1993
820,"Death in the Garden (Mort en ce jardin, La) (1956)",Drama,1956
823,"Collector, The (La collectionneuse) (1967)",Drama,1967
824,Kaspar Hauser (1993),Drama|Mystery,1993
827,"Convent, The (O Convento) (1995)",Drama,1995
828,"Adventures of Pinocchio, The (1996)",Adventure|Children,1996
829,Joe's Apartment (1996),Comedy|Fantasy|Musical,1996
830,"First Wives Club, The (1996)",Comedy,1996
831,Stonewall (1995),Drama,1995
832,Ransom (1996),Crime|Thriller,1996
833,High School High (1996),Comedy,1996
834,Phat Beach (1996),Comedy,1996
835,Foxfire (1996),Drama,1996
836,Chain Reaction (1996),Action|Adventure|Thriller,1996
837,Matilda (1996),Children|Comedy|Fantasy,1996
838,Emma (1996),Comedy|Drama|Romance,1996
839,"Crow: City of Angels, The (1996)",Action|Thriller,1996
840,House Arrest (1996),Children|Comedy,1996
841,"Eyes Without a Face (Yeux sans visage, Les) (1959)",Horror,1959
842,Tales from the Crypt Presents: Bordello of Blood (1996),Comedy|Horror,1996
843,Lotto Land (1995),Drama,1995
844,"Story of Xinghua, The (Xinghua san yue tian) (1994)",Drama,1994
845,"Day the Sun Turned Cold, The (Tianguo niezi) (1994)",Drama,1994
846,Flirt (1995),Drama,1995
847,"Big Squeeze, The (1996)",Comedy|Drama,1996
848,"Spitfire Grill, The (1996)",Drama,1996
849,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller,1996
850,Cyclo (Xich lo) (1995),Crime|Drama,1995
851,Basquiat (1996),Drama,1996
852,Tin Cup (1996),Comedy|Drama|Romance,1996
853,Dingo (1991),Drama,1991
854,"Ballad of Narayama, The (Narayama Bushiko) (1958)",Drama,1958
856,Mille bolle blu (1993),Comedy,1993
858,"Godfather, The (1972)",Crime|Drama,1972
860,"Maybe, Maybe Not (Bewegte Mann, Der) (1994)",Comedy,1994
861,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992),Action|Comedy|Crime|Thriller,1992
862,Manny & Lo (1996),Drama,1996
864,"Wife, The (1995)",Comedy|Drama,1995
865,Small Faces (1996),Drama,1996
866,Bound (1996),Crime|Drama|Romance|Thriller,1996
867,Carpool (1996),Comedy|Crime,1996
868,Death in Brunswick (1991),Comedy,1991
869,Kansas City (1996),Crime|Drama|Musical|Thriller,1996
870,Gone Fishin' (1997),Comedy,1997
871,Lover's Knot (1996),Comedy,1996
872,Vive L'Amour (Ai qing wan sui) (1994),Drama,1994
874,Killer: A Journal of Murder (1995),Crime|Drama,1995
875,Nothing to Lose (1994),Action|Crime|Drama,1994
876,Supercop 2 (Project S) (Chao ji ji hua) (1993),Action|Comedy|Crime|Thriller,1993
877,Girls Town (1996),Comedy|Drama,1996
879,"Relic, The (1997)",Horror|Thriller,1997
880,"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller,1996
881,First Kid (1996),Children|Comedy,1996
882,"Trigger Effect, The (1996)",Drama|Thriller,1996
885,Bogus (1996),Children|Drama|Fantasy,1996
886,Bulletproof (1996),Action|Comedy|Crime,1996
889,1-900 (06) (1994),Drama|Romance,1994
891,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995),Horror|Thriller,1995
892,Twelfth Night (1996),Comedy|Drama|Romance,1996
893,Mother Night (1996),Drama,1996
895,Venice/Venice (1992),Drama,1992
896,Wild Reeds (Les roseaux sauvages) (1994),Drama,1994
897,For Whom the Bell Tolls (1943),Adventure|Drama|Romance|War,1943
898,"Philadelphia Story, The (1940)",Comedy|Drama|Romance,1940
899,Singin' in the Rain (1952),Comedy|Musical|Romance,1952
900,"American in Paris, An (1951)",Musical|Romance,1951
901,Funny Face (1957),Comedy|Musical,1957
902,Breakfast at Tiffany's (1961),Drama|Romance,1961
903,Vertigo (1958),Drama|Mystery|Romance|Thriller,1958
904,Rear Window (1954),Mystery|Thriller,1954
905,It Happened One Night (1934),Comedy|Romance,1934
906,Gaslight (1944),Drama|Thriller,1944
907,"Gay Divorcee, The (1934)",Comedy|Musical|Romance,1934
908,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller,1959
909,"Apartment, The (1960)",Comedy|Drama|Romance,1960
910,Some Like It Hot (1959),Comedy|Crime,1959
911,Charade (1963),Comedy|Crime|Mystery|Romance|Thriller,1963
912,Casablanca (1942),Drama|Romance,1942
913,"Maltese Falcon, The (1941)",Film-Noir|Mystery,1941
914,My Fair Lady (1964),Comedy|Drama|Musical|Romance,1964
915,Sabrina (1954),Comedy|Romance,1954
916,Roman Holiday (1953),Comedy|Drama|Romance,1953
917,"Little Princess, The (1939)",Children|Drama,1939
918,Meet Me in St. Louis (1944),Musical,1944
919,"Wizard of Oz, The (1939)",Adventure|Children|Fantasy|Musical,1939
920,Gone with the Wind (1939),Drama|Romance|War,1939
921,My Favorite Year (1982),Comedy,1982
922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance,1950
923,Citizen Kane (1941),Drama|Mystery,1941
924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,1968
925,Golden Earrings (1947),Adventure|Romance|War,1947
926,All About Eve (1950),Drama,1950
927,"Women, The (1939)",Comedy,1939
928,Rebecca (1940),Drama|Mystery|Romance|Thriller,1940
929,Foreign Correspondent (1940),Drama|Film-Noir|Mystery|Thriller,1940
930,Notorious (1946),Film-Noir|Romance|Thriller,1946
931,Spellbound (1945),Mystery|Romance|Thriller,1945
932,"Affair to Remember, An (1957)",Drama|Romance,1957
933,To Catch a Thief (1955),Crime|Mystery|Romance|Thriller,1955
934,Father of the Bride (1950),Comedy,1950
935,"Band Wagon, The (1953)",Comedy|Musical,1953
936,Ninotchka (1939),Comedy|Romance,1939
937,Love in the Afternoon (1957),Comedy|Romance,1957
938,Gigi (1958),Musical,1958
939,"Reluctant Debutante, The (1958)",Comedy|Drama,1958
940,"Adventures of Robin Hood, The (1938)",Action|Adventure|Romance,1938
941,"Mark of Zorro, The (1940)",Adventure,1940
942,Laura (1944),Crime|Film-Noir|Mystery,1944
943,"Ghost and Mrs. Muir, The (1947)",Drama|Fantasy|Romance,1947
944,Lost Horizon (1937),Drama,1937
945,Top Hat (1935),Comedy|Musical|Romance,1935
946,To Be or Not to Be (1942),Comedy|Drama|War,1942
947,My Man Godfrey (1936),Comedy|Romance,1936
948,Giant (1956),Drama|Romance|Western,1956
949,East of Eden (1955),Drama,1955
950,"Thin Man, The (1934)",Comedy|Crime,1934
951,His Girl Friday (1940),Comedy|Romance,1940
952,Around the World in 80 Days (1956),Adventure|Comedy,1956
953,It's a Wonderful Life (1946),Children|Drama|Fantasy|Romance,1946
954,Mr. Smith Goes to Washington (1939),Drama,1939
955,Bringing Up Baby (1938),Comedy|Romance,1938
956,Penny Serenade (1941),Drama|Romance,1941
957,"Scarlet Letter, The (1926)",Drama,1926
958,Lady of Burlesque (1943),Comedy|Mystery,1943
959,Of Human Bondage (1934),Drama,1934
960,Angel on My Shoulder (1946),Crime|Drama,1946
961,Little Lord Fauntleroy (1936),Drama,1936
962,They Made Me a Criminal (1939),Crime|Drama,1939
963,"Inspector General, The (1949)",Musical,1949
964,Angel and the Badman (1947),Romance|Western,1947
965,"39 Steps, The (1935)",Drama|Mystery|Thriller,1935
966,A Walk in the Sun (1945),Drama|War,1945
967,"Outlaw, The (1943)",Western,1943
968,Night of the Living Dead (1968),Horror|Sci-Fi|Thriller,1968
969,"African Queen, The (1951)",Adventure|Comedy|Romance|War,1951
970,Beat the Devil (1953),Adventure|Comedy|Crime|Drama|Romance,1953
971,Cat on a Hot Tin Roof (1958),Drama,1958
972,"Last Time I Saw Paris, The (1954)",Drama,1954
973,Meet John Doe (1941),Comedy|Drama,1941
974,Algiers (1938),Drama|Romance,1938
976,"Farewell to Arms, A (1932)",Romance|War,1932
980,"Yes, Madam (a.k.a. Police Assassins) (a.k.a. In the Line of Duty 2) (Huang gu shi jie) (1985)",Action,1985
981,Dangerous Ground (1997),Drama,1997
982,Picnic (1955),Drama,1955
984,"Pompatus of Love, The (1996)",Comedy|Drama,1996
985,Small Wonders (1995),Documentary,1995
986,Fly Away Home (1996),Adventure|Children,1996
987,Bliss (1997),Drama|Romance,1997
988,Grace of My Heart (1996),Comedy|Drama,1996
989,Brother of Sleep (Schlafes Bruder) (1995),Drama,1995
990,Maximum Risk (1996),Action|Adventure|Thriller,1996
991,Michael Collins (1996),Drama,1996
992,"Rich Man's Wife, The (1996)",Thriller,1996
